face hugger didnt even buy him a drink,face hugger didnt even buy drink
alien isolation is official,alien isolation official
in space no one can hear you screamridley scott alien,space one hear screamridley scott alien
everyone crying for help aliens sound doesnt travel in vacuum kiss me and transcend beyond your worries,everyone crying help aliens sound doesnt travel vacuum kiss transcend beyond worries
we had aliens vs marinespirates scientists couples now we have aliens vs kids cant wait face with tears of joy,aliens vs marinespirates scientists couples aliens vs kids cant wait face tears joy
im sure that the age of the group thats in the station will be explained perhaps the more senior staff had left the station for whatever reason or perhaps they left to watch how the alien operates and how the crew works to survive and the rest of staff want to see what the guys left behind attempt to do and how the alien overcomes it basically a science experiment who knows but im fairly certain that there is a reason why the people we see are young and it will be explained,im sure age group thats station explained perhaps senior staff left station whatever reason perhaps left watch alien operates crew works survive rest staff want see guys left behind attempt alien overcomes basically science experiment knows im fairly certain reason people see young explained
this movie actually has a chance now that ridley finally stopped directing the sequels,movie actually chance ridley finally stopped directing sequels
and very dark the movie,dark movie
i really really wanna be optimistic but i saw prometheus half of covenant ill watch it on a streaming service buy a copy if its good please make me want to buy it,really really wan na optimistic saw prometheus half covenant ill watch streaming service buy copy good please make want buy
why does this just look like a remake of the first alien film or have they just hidden the plot well within the trailer,look like remake first alien film hidden plot well within trailer
looks exactly like the same movie but with worse actors face with tears of joy pass,looks exactly like movie worse actors face tears joy pass
i had zero idea expectations for this after the last few atrocities in the alien franchise have to say though this looks pretty damned good and im really looking forward to seeing it now very dark atmospheric and slick cant wait ps glad to see there are no engineers to be seen that subplot was just awful oh and please god dont ever let guy pearce get involved again his megawrinkly weyland was a disgrace to acting,zero idea expectations last atrocities alien franchise say though looks pretty damned good im really looking forward seeing dark atmospheric slick cant wait ps glad see engineers seen subplot awful oh please god dont ever let guy pearce get involved megawrinkly weyland disgrace acting
this trailer already showed us two people that are dying and the main character who obviously wont man facepalming,trailer already showed us two people dying main character obviously wont man facepalming
this looks terrible im really disappointed,looks terrible im really disappointed
the goonies x aliens pile of poo skull,goonies x aliens pile poo skull
skull skull ok hand,skull skull ok hand
ridley do we really need face hugger assault scenes is that too few we should add more,ridley really need face hugger assault scenes add
good director so im excited,good director im excited
you know youre old when you see the casts are looking like stranger things grinning face with sweat,know youre old see casts looking like stranger things grinning face sweat
next up things you missed in alien trailer xdd,next things missed alien trailer xdd
glad we can all watch this together as we mourn what star wars has become,glad watch together mourn star wars become
theres something in the water what do you mean there is something in the water im affraid xenomorph is the only intelligent life form on this ship,theres something water mean something water im affraid xenomorph intelligent life form ship
who knew the average age of the crew for a trillion dollar space vessel would be lol,knew average age crew trillion dollar space vessel would lol
aaaaaa,aaaaaa
nah not feeling the vibe tbh,nah feeling vibe tbh
my mommy always said there were no monsters no real ones but there are,mommy always said monsters real ones
these characters make it feel like some summer camp slasher movie,characters make feel like summer camp slasher movie
looks like the dropped the cgi for the better,looks like dropped cgi better
booorriiiiingggggggggg yawning face,booorriiiiingggggggggg yawning face
this looks shitty tbh,looks shitty tbh
love what they did with the in space no one can hear you scream,love space one hear scream
i love event horizon,love event horizon
looks terrible,looks terrible
looks like they checked all the boxes,looks like checked boxes
that face hugger was not even gonna give that poor fella a chance at a first date loudly crying face,face hugger even gon na give poor fella chance first date loudly crying face
just from the trailer i can already say this will be crap,trailer already say crap
sumfin in tha whouh innit,sumfin tha whouh innit
suprised to see they didnt put a transgender innit yet,suprised see didnt put transgender innit yet
looks crappy,looks crappy
just looks like quiet moments followed by jump scares barely any story and just a rehash damnit,looks like quiet moments followed jump scares barely story rehash damnit
if ridley scott is involved on this i can trust a bit theres something decent on this film,ridley scott involved trust bit theres something decent film
two strikes against this rehash of alien right off the bat sigourney weaver s ellen ripley ain t in it disney s producing it number was enough for me to ignore it but then i saw the trailer when a trailer doesn t hold your interest it s best to keep your card in your wallet that they couldn t figure out how to put sigourney weaver in the cast shows poor planning and even poorer judgment i guess they figure youngsters won t be familiar with the previous alien movies but what the hey disney s done such a bang up job with star wars maybe they ve applied the same magic formula to alien remus,two strikes rehash alien right bat sigourney weaver ellen ripley disney producing number enough ignore saw trailer trailer hold interest best keep card wallet figure put sigourney weaver cast shows poor planning even poorer judgment guess figure youngsters familiar previous alien movies hey disney done bang job star wars maybe applied magic formula alien remus
cinemaaaaaaaaaaaaaaaaaaaaaaaa,cinemaaaaaaaaaaaaaaaaaaaaaaaa
british guy sounds worse than any cw actor,british guy sounds worse cw actor
it looks like an amalgamation of everything weve already seen before it even features that same iconic shot of the xenomorph face to face with ripley,looks like amalgamation everything weve already seen even features iconic shot xenomorph face face ripley
you know a monsterhorror series has gone on for too long when you feel like youre starting to root for the monster,know monsterhorror series gone long feel like youre starting root monster
if the british dude had his knife he wouldnt won that fight in the wooor,british dude knife wouldnt fight wooor
i really hope this will be good i have high hopes with fede alvarez directing and ridley scott producing i hope it can return to the original formula which made the original so awesome,really hope good high hopes fede alvarez directing ridley scott producing hope return original formula made original awesome
rated r,rated r
i hope this is good the older i get i become a cynic to me this looks like a remake of alien ridleys original the suspense thriller this trailer does nothing for me,hope good older get become cynic looks like remake alien ridleys original suspense thriller trailer nothing
so its basically a remake of the first alien who asked for this also nice line read at this is army ticket out of here you really couldnt be bothered to redo that one this dudes accent is hilariously thick and completely the wrong tone for the movie he sounds like a chav trying to bum a cigarette from you,basically remake first alien asked also nice line read army ticket really couldnt bothered redo one dudes accent hilariously thick completely wrong tone movie sounds like chav trying bum cigarette
who thought that high pitch for so many seconds was a good idea,thought high pitch many seconds good idea
curious seems most commenters are interested in the gentlemens speaking voice more so than the film and how it might fair or quite possibly if it seems interesting,curious seems commenters interested gentlemens speaking voice film might fair quite possibly seems interesting
this actually looks a lot like alien isolation,actually looks lot like alien isolation
face hugger really did man dirty lol,face hugger really man dirty lol
so star trek x alien,star trek x alien
prometheus cool engineers intrigue me this will progress the storyline covenant didnt really have engineers in it but i liked it may open the door for more plot stuff romulus carbon copy of every single aliens movie just a different setting,prometheus cool engineers intrigue progress storyline covenant didnt really engineers liked may open door plot stuff romulus carbon copy every single aliens movie different setting
looks like ill be rooting for the aliens now,looks like ill rooting aliens
finally we are going to see a movie with the horrific atmosphere of the original space balls,finally going see movie horrific atmosphere original space balls
i hope you notice this comment please continue the percy jackson movies and miss peregrines home for peculiar children philippines love to watch fiction fantasy and magical like these,hope notice comment please continue percy jackson movies miss peregrines home peculiar children philippines love watch fiction fantasy magical like
if the trailer feels like a checklist imagine how the movie feels,trailer feels like checklist imagine movie feels
so they making a spin off remake of the same movies years ago for the newbies copy paste they know cant beat the originals but noobs havent saw it and maybe never will so it will work face with tears of joy they never know are seeing a bad copy,making spin remake movies years ago newbies copy paste know cant beat originals noobs havent saw maybe never work face tears joy never know seeing bad copy
no weaver no alien,weaver alien
woke dei cast,woke dei cast
they need to leave the franchise alone the trailer clearly shows its going to stink plus disney is behind this you can tell by the checklist cast members also its not an alien film without weaver,need leave franchise alone trailer clearly shows going stink plus disney behind tell checklist cast members also alien film without weaver
looks like a fan fic to memight be ok for a tv movie,looks like fan fic memight ok tv movie
ridley scott makes the same movie again,ridley scott makes movie
why did they choose a little girl for the main role,choose little girl main role
hopefully this movie uses the original alien horror formula and doesnt do more confusing origin stories that dont really give any real answers,hopefully movie uses original alien horror formula doesnt confusing origin stories dont really give real answers
from the trailer it looks like a disappointment haha there is sumfin in the fookin wota thats so cringy and chavy i think they missed out on the story of the engineers covered in prometheus which a lot of people was hoping to be included this might be another flop like recent jeepers creepers they need to chill with their woke hype i think ill pass on this,trailer looks like disappointment haha sumfin fookin wota thats cringy chavy think missed story engineers covered prometheus lot people hoping included might another flop like recent jeepers creepers need chill woke hype think ill pass
at this point the xenomorphs might be the good guys,point xenomorphs might good guys
what is this alien grange hill edition who threw the sausage,alien grange hill edition threw sausage
i cant believe they really made an english man say water in a tense scene,cant believe really made english man say water tense scene
boycotting all new alien movies enough is enough,boycotting new alien movies enough enough
more of the same,
more woke shite,woke shite
nothing fresh or creative about it,nothing fresh creative
i wanna hearjust one last time in my life vasquez scream lets rock,wan na hearjust one last time life vasquez scream lets rock
wish they would have just made a sequel to prometheus,wish would made sequel prometheus
kids eh in the original alien the crew looked like space truckers these lot look like they just finished school,kids eh original alien crew looked like space truckers lot look like finished school
over fcking years why is there nothing new,fcking years nothing new
idk why i thought that was jlaw,idk thought jlaw
are you trying to say water sweat droplets united kingdom face with tears of joy face with tears of joy face with tears of joy rolling on the floor laughing,trying say water sweat droplets united kingdom face tears joy face tears joy face tears joy rolling floor laughing
lighting looks awful,lighting looks awful
bro got violated skull,bro got violated skull
fede alvarez has got some of that horror pedigree,fede alvarez got horror pedigree
prometheus most stupid crew in the history of stupidity covenant crew hold our beers romulus crew wait and see,prometheus stupid crew history stupidity covenant crew hold beers romulus crew wait see
isnt this just the first movie all over again,isnt first movie
this channel is very boom star struck,channel boom star struck
ummmmmm why is everyone like years old,ummmmmm everyone like years old
few seconds of seeing these characters and you just want the alien to kill all of them,seconds seeing characters want alien kill
its not looking good there already look like they hired one person from each country that already tells me its politically correct knowing that expect bad actors hired for race instead of skills bad writers who wrote horrible dialogue a goofy story with plot holes galore and bad cgi dei does it again made for modern audiences,looking good already look like hired one person country already tells politically correct knowing expect bad actors hired race instead skills bad writers wrote horrible dialogue goofy story plot holes galore bad cgi dei made modern audiences
not diverse enough,diverse enough
in space there is sumfin inna woah,space sumfin inna woah
considering that for more than years nothing good has been removed in this franchise whether it was worth waiting for something good,considering years nothing good removed franchise whether worth waiting something good
this looks awesome eyes tho am i the only one who heard mechagodzilla at,looks awesome eyes tho one heard mechagodzilla
did they give the aliens have pronouns,give aliens pronouns
every alien movie ever person i don t think we should go into insert creepy location here person will be fine face hugger hello,every alien movie ever person think go insert creepy location person fine face hugger hello
i always hated those franking face huggers,always hated franking face huggers
alien aliens and prometheus are the only movies that needed to exist in this franchise,alien aliens prometheus movies needed exist franchise
the story blooms and smells,story blooms smells
why is every single character under years old,every single character years old
in space nobody can hear you say thers just something in da fookin woah,space nobody hear say thers something da fookin woah
looks horrible,looks horrible
reading the comments i can say the worst of alien movies are their fans,reading comments say worst alien movies fans
oh boy same old same old,oh boy old old
lets try our best to be content fortunately the classic milestone will always be there lets take a breath,lets try best content fortunately classic milestone always lets take breath
trash,trash
this is a really crunchy spaceship,really crunchy spaceship
even the alien knows you dont say woh ahh gets attacked instantly face with tears of joy,even alien knows dont say woh ahh gets attacked instantly face tears joy
the black guy who says run is definitely the android in this,black guy says run definitely android
face with open mouth face with open mouth face with open mouth face with open mouth,face open mouth face open mouth face open mouth face open mouth
doesnt anyone know if this is a continuation of the prometheuscovenant timeline,doesnt anyone know continuation prometheuscovenant timeline
yuck in the s yuck now cant wait,yuck yuck cant wait
looks like another box ticking exercise think i will give it a miss,looks like another box ticking exercise think give miss
im currently playing aliens dark descent and got so in the mood for a new alien movie,im currently playing aliens dark descent got mood new alien movie
the practical xenomorph looks way scarier than anything cgi can conjure up,practical xenomorph looks way scarier anything cgi conjure
i saw this ima youtube add,saw ima youtube add
theres something in the woah grinning face with sweat,theres something woah grinning face sweat
what now teenyboppers starring,teenyboppers starring
anyone who sees my comment will be successful and healthiermay god bless you abundantly folded hands,anyone sees comment successful healthiermay god bless abundantly folded hands
hmmmwelldont knowmaybewaiting for watching,hmmmwelldont knowmaybewaiting watching
facehugger trying to put its thingy in guys mouth without his consent lgbtq plus people are going to love this movie,facehugger trying put thingy guys mouth without consent lgbtq plus people going love movie
cor blimey guvnar can i ave sum ore,cor blimey guvnar ave sum ore
lot of dei boxes checked in that trailer,lot dei boxes checked trailer
same scenes they film same scenes everytime those acid holes through decks nothing new just abuse of same ideas every other movie,scenes film scenes everytime acid holes decks nothing new abuse ideas every movie
th century studios your tinnitus is not trailerrelated,th century studios tinnitus trailerrelated
scream do the full line crying face,scream full line crying face
where is this franchise going,franchise going
this looks so pathetic honestly going to be a massive flop,looks pathetic honestly going massive flop
so they did a remake,remake
the actors look so lame and forgetable,actors look lame forgetable
alienaliensprometheus were the only moves worth a crap this one wont be good either most likely,alienaliensprometheus moves worth crap one wont good either likely
while im expecting woke casting and a lame cash in of a flick i hope i am wrong,im expecting woke casting lame cash flick hope wrong
feels like ive seen this before ill hold judgement for the audience reviews,feels like ive seen ill hold judgement audience reviews
do movie producers must put black actors in movies,movie producers must put black actors movies
in space no one can hear you scream but apparently everything else is loud af,space one hear scream apparently everything else loud af
they just make the same movie over and over again,make movie
this looks so average,looks average
sure you wanna do this oh yea lets fight aliens one more time,sure wan na oh yea lets fight aliens one time
i cant wait for prometheus remus,cant wait prometheus remus
woah you doin in the fookin woah,woah doin fookin woah
whats woaa,whats woaa
cant wait red heart,cant wait red heart
welp since disney owns th century fox i will reserve judgement till i see it for myself but i dont have hope,welp since disney owns th century fox reserve judgement till see dont hope
where does this fall within the storyline,fall within storyline
the silent scream part was awesome,silent scream part awesome
more of the sameit could be a sequence of alien covenant but naaaoo they invent another generic movie of alienbick in the cinema that i dont see that,sameit could sequence alien covenant naaaoo invent another generic movie alienbick cinema dont see
looks awful,looks awful
i feel like ive seen this movie a hundred times already,feel like ive seen movie hundred times already
why are they all like lol,like lol
looks meh,looks meh
ens sequence had my tennitius buggin xd,ens sequence tennitius buggin xd
i am so glad i was young at a time when most of the original movies were made,glad young time original movies made
alien isolation anybody game over man game over,alien isolation anybody game man game
british dude something in da wo ah facehugger dont you mean a boah o woah,british dude something da wo ah facehugger dont mean boah woah
game over man game over rip bill paxton hudson from aliens,game man game rip bill paxton hudson aliens
this is gonna be the worst star trek movie ever the romulans didnt even look like romulans im skipping this one just like jj abrams trilogy,gon na worst star trek movie ever romulans didnt even look like romulans im skipping one like jj abrams trilogy
i enjoyed the trailer more than every alien movie since and including alien this looks like a return to the roots or the first movies,enjoyed trailer every alien movie since including alien looks like return roots first movies
i remember when this happened,remember happened
an alien movie is only as good as its human characters,alien movie good human characters
it looks like it wants to be event horizon but with aliens and i dont think its going to succeed at either,looks like wants event horizon aliens dont think going succeed either
could have gone without the ringing at the end,could gone without ringing end
it has alien isolation vibes which is a good thing really,alien isolation vibes good thing really
i saw ailen when it first came out there were no previews or trailers only the quote about not hearing a scream in space id taken my girl out for supper then we smoked a joint before going into the theatre we felt great and were excited about the movie by the end of that movie i had a severe headache and an upset stomach freaking unforgetable,saw ailen first came previews trailers quote hearing scream space id taken girl supper smoked joint going theatre felt great excited movie end movie severe headache upset stomach freaking unforgetable
knowing ridleys obsession with evil androids there has to be at least one either a major character or even the aliens,knowing ridleys obsession evil androids least one either major character even aliens
this looks good thumbs up,looks good thumbs
head torches ffs,head torches ffs
so prometheus meant nothing to you wanna know more about awtx too man,prometheus meant nothing wan na know awtx man
yeah they prolly ruined it,yeah prolly ruined
i cant find any milk for my coffee said astronaut astronaut nobody can in space apply cream here,cant find milk coffee said astronaut astronaut nobody space apply cream
you turned alien into a teen horror film with a sci fi backdrop congratulations man facepalming light skin tone,turned alien teen horror film sci fi backdrop congratulations man facepalming light skin tone
somthin in a woa,somthin woa
theres somfin in the fohkin woah,theres somfin fohkin woah
sure,sure
this is a remake of old one,remake old one
r classification,r classification
theres just somethin in the f king wall wtf he cant even articulate water correctly,theres somethin f king wall wtf cant even articulate water correctly
in space the majority of people cant hear you scream,space majority people cant hear scream
why was that facehugger so,facehugger
again same spaceship small space aliens running wildzzzzzzzzzzzzzzzzz,spaceship small space aliens running wildzzzzzzzzzzzzzzzzz
same ol story,ol story
dont forget theres something in the woha,dont forget theres something woha
its amazing how many scenes and elements in the very first film are just simply recycled in the later films this looks to be no exception its like gee it worked so well in the first one lets just repackage it and throw it out there again so lazy,amazing many scenes elements first film simply recycled later films looks exception like gee worked well first one lets repackage throw lazy
we want engineers not this over done xenomorph crap again,want engineers done xenomorph crap
i lost it at woo ahh,lost woo ahh
is this more dei woke crap or can i finally get excited about a movie again,dei woke crap finally get excited movie
let not your heart be troubled ye believe in god believe also in me in my father s house are many mansions if it were not so i would have told you i go to prepare a place for you and if i go and prepare a place for you i will come again and receive you unto myself that where i am there ye may be also and whither i go ye know and the way ye know john peace i leave with you my peace i give unto you not as the world giveth give i unto you let not your heart be troubled neither let it be afraid john,let heart troubled ye believe god believe also father house many mansions would told go prepare place go prepare place come receive unto ye may also whither go ye know way ye know john peace leave peace give unto world giveth give unto let heart troubled neither let afraid john
too much information,much information
so dumb,dumb
whats the bet they just took the story or the original aliens made it woke and bad and are calling it alien romulus i already recognize one of ripleys most famous scenes,whats bet took story original aliens made woke bad calling alien romulus already recognize one ripleys famous scenes
kidskidsjust kids face with raised eyebrow pensive face,kidskidsjust kids face raised eyebrow pensive face
i guess dei is still a thing in the future,guess dei still thing future
so it is first alien ripoff,first alien ripoff
is it not a sequel to alien covenant i was really really expecting that i read in some interview that they will connect the missing dots of alien ship found on that lv something planet in part,sequel alien covenant really really expecting read interview connect missing dots alien ship found lv something planet part
thers suthin ine waer random british guy,thers suthin ine waer random british guy
in space nothing can trigger your gag reflex,space nothing trigger gag reflex
see uin the cinemas,see uin cinemas
next monthaaaaaaaaaaaaaaaaaaaaaa,next monthaaaaaaaaaaaaaaaaaaaaaa
yes,yes
cutting couponsagain,cutting couponsagain
looks promising,looks promising
just cant let it rest in peace can they,cant let rest peace
annnd trailer giving away a major plot point,annnd trailer giving away major plot point
thers sumfinn in the foakn woahah its pronounced theres something in the fuckin water,thers sumfinn foakn woahah pronounced theres something fuckin water
ill watch it but it just looks like isolation with some more characters lol,ill watch looks like isolation characters lol
the bastardization never ends,bastardization never ends
floating in zero gravity towards acid blood fede got some great set pieces lined up,floating zero gravity towards acid blood fede got great set pieces lined
alien but this time against high school students,alien time high school students
youre telling me that guy with a such thick british accent doesnt carry a knife,youre telling guy thick british accent doesnt carry knife
alien romulus,alien romulus
baby alien hey dude u dont know how to spell water come here let me help you,baby alien hey dude u dont know spell water come let help
pbly need to change this narrative since were practically neighbors coexisting and stuff just sayin,pbly need change narrative since practically neighbors coexisting stuff sayin
aliens cut through armed to the teeth space marines like a hot knife through butter but lets act like a group of high school kids is going to last longer than seconds okay face with rolling eyes,aliens cut armed teeth space marines like hot knife butter lets act like group high school kids going last longer seconds okay face rolling eyes
a sequel to alien that has a concept remotely similar to alien im stunned,sequel alien concept remotely similar alien im stunned
face huggers finally getting some respect,face huggers finally getting respect
geez we have no stars anymore who are these people,geez stars anymore people
red heart red heart red heart,red heart red heart red heart
where is sigourney,sigourney
those complaining about the look of this movie are obviously overlooking the fact that the original alien was made with a very similar atmosphere and tension the original was a tense claustrophobic horror type movie with a space setting this will be a good movie based on the criteria from the original,complaining look movie obviously overlooking fact original alien made similar atmosphere tension original tense claustrophobic horror type movie space setting good movie based criteria original
ooooo this will be so heavily scutinized by all of us who love the original sigourney has huge boots to fill please be good please be good please be good,ooooo heavily scutinized us love original sigourney huge boots fill please good please good please good
hype,hype
kinda b trailer huh,kinda b trailer huh
honestly the trailer wasnt that great i really hope the movie dont disappoint,honestly trailer wasnt great really hope movie dont disappoint
there is something in waer,something waer
david oh these crazy kids and their shenanigans smiling face with smiling eyes,david oh crazy kids shenanigans smiling face smiling eyes
i cant wait to see the xenomorphs kill genz,cant wait see xenomorphs kill genz
alien isolation fck yeah,alien isolation fck yeah
they need to make a movie showing the struggle on lv after the colony got infected i bet those shake n bakers put up a good fight,need make movie showing struggle lv colony got infected bet shake n bakers put good fight
in space noone can hear you woke,space noone hear woke
so the story of david fassbender never will be finished then what was the point of prometheus and covenant,story david fassbender never finished point prometheus covenant
i hope this xeno isint bigchap,hope xeno isint bigchap
one has to wonder will this be full of garbage plot holes the way that prometheus was prometheus is so incredibly bad and i know there are people who think its good i guess they dont care about how absolutely ridiculously stupid every character behaves all the time after prometheus and covenant im never watching this franchise again i have liked a lot of ridleys work but you cant keep shooting your own productions in the foot and expect nobody to notice how badly theyre written,one wonder full garbage plot holes way prometheus prometheus incredibly bad know people think good guess dont care absolutely ridiculously stupid every character behaves time prometheus covenant im never watching franchise liked lot ridleys work cant keep shooting productions foot expect nobody notice badly theyre written
what happened to the continuation of covenant when david put the xeno morph egg in all the colonists cryo wtf thats scraped now,happened continuation covenant david put xeno morph egg colonists cryo wtf thats scraped
homer i can hear people scream in space weyland yutani interviewer no you cant mr simpson no one can,homer hear people scream space weyland yutani interviewer cant mr simpson one
is the image of romulus and remus feeding from the shewolf which is symbolic for the founding of rome,image romulus remus feeding shewolf symbolic founding rome
as we feared this is for a modern audience its sad that this will get ripped apart no wonder james cameron refused to make another film,feared modern audience sad get ripped apart wonder james cameron refused make another film
hard passwhere is david in this movie,hard passwhere david movie
im pretty sure i got tinnitus after watching this trailer,im pretty sure got tinnitus watching trailer
same stuff yawning face sleeping face,stuff yawning face sleeping face
the most terrifying thing in this trailer is the fact that hollywood cant stop making movies centered around incredibly annoying stereotypical young adults making mindnumbingly stupid decisions only to further the movie universe,terrifying thing trailer fact hollywood cant stop making movies centered around incredibly annoying stereotypical young adults making mindnumbingly stupid decisions movie universe
cant see diddley squat too dark but i can say that this is a guaranteed turkey,cant see diddley squat dark say guaranteed turkey
